mission_id,time_1,time_2,time_3,time_4,time_5,time_6,time_7,real_x_1,real_x_2,real_x_3,real_x_4,real_x_5,real_x_6,real_x_7,real_y_1,real_y_2,real_y_3,real_y_4,real_y_5,real_y_6,real_y_7,real_z_1,real_z_2,real_z_3,real_z_4,real_z_5,real_z_6,real_z_7,vx_1,vx_2,vx_3,vx_4,vx_5,vx_6,vx_7,vy_1,vy_2,vy_3,vy_4,vy_5,vy_6,vy_7,vz_1,vz_2,vz_3,vz_4,vz_5,vz_6,vz_7,ax_1,ax_2,ax_3,ax_4,ax_5,ax_6,ax_7,ay_1,ay_2,ay_3,ay_4,ay_5,ay_6,ay_7,az_1,az_2,az_3,az_4,az_5,az_6,az_7,roll_1,roll_2,roll_3,roll_4,roll_5,roll_6,roll_7,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,yaw_1,yaw_2,yaw_3,yaw_4,yaw_5,yaw_6,yaw_7,wind_x_1,wind_x_2,wind_x_3,wind_x_4,wind_x_5,wind_x_6,wind_x_7,wind_y_1,wind_y_2,wind_y_3,wind_y_4,wind_y_5,wind_y_6,wind_y_7,wind_z_1,wind_z_2,wind_z_3,wind_z_4,wind_z_5,wind_z_6,wind_z_7,erreur_m_1,erreur_m_2,erreur_m_3,erreur_m_4,erreur_m_5,erreur_m_6,erreur_m_7,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,fog_1,fog_2,fog_3,fog_4,fog_5,fog_6,fog_7,snow_1,snow_2,snow_3,snow_4,snow_5,snow_6,snow_7,is_attack
454.0,1747507871.1771228,1747507873.280882,1747507875.4059663,1747507877.5095377,1747507879.613024,1747507881.719519,1747507883.8219516,14.002199172973633,15.967730522155762,17.936872482299805,19.988147735595703,21.96009063720703,23.95392417907715,25.966365814208984,-0.0506556853652,-0.6418890357017517,-1.1078509092330933,-1.4403533935546875,-2.031541109085083,-2.386430025100708,-2.846897840499878,-5.011642456054688,-5.009468078613281,-5.0062103271484375,-5.003791809082031,-5.006118774414063,-5.008293151855469,-5.007835388183594,0.6194626092910767,0.5692814588546753,0.6106796264648438,0.5935436487197876,0.588575541973114,0.6135663986206055,0.6079931259155273,-0.0517997443675994,-0.2033675163984298,-0.0090903006494045,-0.1674049943685531,-0.0994910299777984,-0.0904848426580429,-0.1411746144294738,0.019245870411396,0.0207410752773284,0.0170307550579309,0.0127410683780908,0.008951099589467,0.0152485240250825,0.0196805968880653,-0.0376796722412109,0.0488380193710327,0.0352470576763153,-0.0401169024407863,0.0362288057804107,-0.0359568484127521,-0.0940304845571518,0.0798048973083496,0.0086829699575901,0.0603529885411262,0.0764161795377731,-0.0190513134002685,0.060154516249895,0.0914018452167511,-9.841197967529297,-9.857150077819824,-9.813322067260742,-9.821836471557615,-9.867223739624023,-9.76364517211914,-9.904629707336426,0.1037008093848039,0.1077956684376169,0.1009114418499795,0.1050551035949902,0.1080784530584875,0.1026336827410216,0.1078670581421659,-0.0442623610213105,-0.0008480307553758,-0.0205627645582717,-0.0239628231996715,-0.0062917904839942,-0.0232283494704488,-0.0169626667194906,-0.3627818755432718,-0.3602300469470814,-0.356390571291739,-0.3552059882420776,-0.3520681797335168,-0.3500350702276107,-0.3473418219672768,2.907981728174387,3.3728908934488526,2.90038828713933,3.4235663808762533,2.6322483463120165,3.069084495375144,3.1207898540912207,2.395415488124057,1.7371876912240611,1.7555418477630749,1.988452434031678,1.5164842909030571,1.802473294390559,2.239715768297355,0.4400415471035268,0.5486004425079647,0.4549524954093059,0.4553523831904642,0.4478132394424838,0.4671162169586084,0.5467515402749614,0.1000483682776058,0.0537182932062224,0.0858509135267335,0.0609308759830837,0.0909898297047334,0.0487432237360226,0.0346738396399411,7.9,7.9,7.9,7.9,7.9,7.9,7.9,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.19,0.19,0.19,0.19,0.19,0.19,0.19,1.0
454.0,1747507885.8912623,1747507887.9652538,1747507890.0493994,1747507892.1313748,1747507895.2138534,1747507897.4425464,1747507899.2921093,27.990293502807617,29.96205139160156,31.961339950561523,33.97258377075195,36.36076354980469,38.05901718139648,40.02198028564453,-3.346576452255249,-3.7276129722595215,-4.220107078552246,-4.656750679016113,-5.195529460906982,-5.537783622741699,-5.974308490753174,-5.008384704589844,-5.0047454833984375,-5.003364562988281,-5.0072174072265625,-4.8795013427734375,-4.9566497802734375,-5.038978576660156,0.5702402591705322,0.5971635580062866,0.607132077217102,0.5908063054084778,0.1321826577186584,0.7079152464866638,0.6655358076095581,-0.0896264240145683,-0.1162080019712448,-0.1325455605983734,-0.0956308916211128,-0.0161404330283403,-0.133895069360733,-0.1728826761245727,0.0138491000980138,0.0168488286435604,0.0145279616117477,0.0139054432511329,0.562723696231842,-0.1198246926069259,0.0501824617385864,0.0496174693107605,0.1089783906936645,0.012089904397726,0.0753442794084549,0.0262105222791433,-0.0043202964588999,-0.0174984280019998,0.0459168553352355,0.0520790517330169,0.1540870368480682,0.0184045024216175,0.0406317040324211,0.0881485342979431,-0.0497500523924827,-9.84067726135254,-9.775186538696287,-9.84687614440918,-9.83815574645996,-8.752670288085938,-9.65402889251709,-9.7629976272583,0.1080653779362997,0.104000217988582,0.1097575589269601,0.1066164278485304,0.0126149332461755,0.1112615422547651,0.1089574598253557,-0.0136286645089799,-0.0223072563805348,-0.0136206962877821,-0.0195219624879421,-0.0050053619675724,-0.0222483502234768,-0.019118839405494,-0.3441620643005898,-0.3415062305438779,-0.3388216616111089,-0.3360564757515026,-0.3329585243089115,-0.331115887459904,-0.3288111605485065,3.137239269357132,3.4153992182873445,3.017101861251192,3.345745998548842,2.5268332168552448,2.695281702590346,2.617160385301593,1.5258056941967526,2.0968892674911017,1.975583044967336,2.068004767085708,2.3361277655294805,2.2545650708240355,2.1624929513829683,0.4278069131143695,0.5012230786191636,0.5820498759890571,0.4753137195354946,0.5111049784243104,0.4026306107957793,0.4532345050755449,0.0483103018360493,0.0443147323484612,0.0437059986111031,0.0291429624512348,0.3921685137313581,0.0742395388162125,0.0515995740568336,7.9,7.9,7.9,7.9,7.9,7.9,7.9,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.19,0.19,0.19,0.19,0.19,0.19,0.19,1.0
455.0,1747507919.5068183,1747507922.1346805,1747507924.2605605,1747507926.822902,1747507929.132491,1747507931.1709275,1747507933.3564403,-0.1240268424153328,2.297236919403076,4.180764675140381,6.033644199371338,8.125418663024902,9.945977210998535,11.979031562805176,-3.757093667984009,-4.182165622711182,-4.161773681640625,-3.844859600067138,-4.276416778564453,-3.757038354873657,-4.166073799133301,-3.003211975097656,-2.8677749633789062,-2.8187408447265625,-2.6937255859375,-2.6105194091796875,-2.5046463012695312,-2.4074859619140625,-0.3480831384658813,0.7273650765419006,0.2694363296031952,0.4102298021316528,0.538567841053009,0.5281137228012085,0.6254573464393616,0.8089364767074585,-0.5810945630073547,0.5464715361595154,-0.398651123046875,0.279898464679718,-0.0806633383035659,-0.0697294473648071,0.0487985387444496,-0.0340842753648757,0.030600806698203,-0.0005062374984845,0.0233303476125001,0.0278207939118146,0.0227325670421123,0.1357953250408172,0.0170939713716506,0.1055267304182052,0.016777092590928,-0.0062095131725072,0.037379965186119,0.0445100665092468,0.1201927959918975,-0.0025371983647346,-0.0380104407668113,0.0642887353897094,-0.0227977782487869,0.0745219588279724,0.0556264407932758,-10.040620803833008,-10.029894828796388,-9.898377418518066,-9.90283489227295,-9.88266944885254,-9.97657299041748,-9.8692626953125,-0.086254916254016,0.1882725800675302,0.0797016224184237,0.0897684233765775,0.1176192531339741,0.0784725458416135,0.1140340164579352,-0.1158453949209459,0.0437892894807495,-0.0663266433338289,-0.0115082293869878,-0.0279247673937458,-0.0633483232555409,-0.0035172207308828,-0.3115556591162126,-0.3171230913867632,-0.3154137597498594,-0.3235480597312307,-0.323704989099806,-0.3238645686738653,-0.3209985354989401,2.7269301330450206,3.463423643082044,3.4558276966419608,2.990689326898006,2.643053694208007,3.219059703857592,3.136450068987437,1.597594623263726,1.9182081740283088,2.107616158041206,2.263759132411707,1.5847160595597043,2.302784720392116,1.5942515069075864,0.5133991519949382,0.576548751723848,0.4716356604242971,0.5995045357888057,0.5356067971062457,0.484228851408959,0.5645394313859583,0.2727571457487571,0.350103632285091,0.243306003031645,0.1588705262611482,0.3037214751649834,0.248938568424989,0.1675596065367188,7.64,7.64,7.64,7.64,7.64,7.64,7.64,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.021,0.021,0.021,0.021,0.021,0.021,0.021,1.0
455.0,1747507935.519014,1747507937.4305224,1747507939.618577,1747507941.654775,1747507943.1572337,1747507943.661286,1747507944.1650023,14.060873985290527,15.944096565246582,17.980806350708008,19.92776107788086,20.419517517089844,24.0,26.0,-4.002130508422852,-3.915216445922852,-4.095112323760986,-3.987759113311768,-3.914651393890381,-4.0,-4.0,-2.3037567138671875,-2.2092819213867188,-2.0977020263671875,-2.005767822265625,-1.571807861328125,-1.799999999999999,-1.6999999999999988,0.74134361743927,0.55638188123703,0.6195861101150513,0.6111996173858643,0.192799225449562,0.1858019381761551,0.2030157744884491,0.1217095404863357,-0.0913846492767334,0.0401561632752418,0.0289736222475767,0.0482295118272304,0.0724394172430038,0.0918572843074798,0.0198957659304142,0.026076603680849,0.0192607343196868,0.0294273644685745,0.7314590811729431,0.8008235692977905,0.8038793206214905,0.0204684287309646,-0.0351149141788482,0.0083386804908514,0.0043585384264588,-0.0021301358938217,0.0505955219268798,0.014117557555437,0.0851189792156219,-0.0435054898262023,-0.0082208067178726,-0.01660668104887,0.0007267259061336,0.067282497882843,0.0851712077856063,-9.881776809692385,-9.868208885192873,-9.891611099243164,-9.90233325958252,-9.528315544128418,-9.648818016052246,-9.813091278076172,0.1161850126478923,0.0941680319106517,0.1072711964674862,0.098488953365669,0.0010100512562373,0.0006080439432359,0.0003766455240548,-0.052088071711527,-0.0375918337585165,-0.0254698241440388,-0.0437946655788816,-0.000194638804262,-0.0002743501311608,-0.0001016807404616,-0.3162038283555991,-0.3135739288017269,-0.3132661035999937,-0.3133813640065415,-0.3160330663636265,-0.3170671333533279,-0.3179607296739204,2.7591550957989286,2.50467700243574,2.984418355092405,2.93001626467099,3.302639075350359,3.0740818245023087,3.370722546701139,1.6992050874890088,1.6693751459922497,2.416519732484473,2.059332864452258,1.6123140855732236,1.9541979945653831,2.2262158522883846,0.4742080248852603,0.4170346767965556,0.5730457847325096,0.5765512491572345,0.5220660119224843,0.5725003585031089,0.5333988091348063,0.0610269944399288,0.1019784247956971,0.0970568441026998,0.0734953668576275,1.616452703680725,3.60456863889061,5.587783325156722,7.64,7.64,7.64,7.64,7.64,7.64,7.64,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.021,0.021,0.021,0.021,0.021,0.021,0.021,1.0
455.0,1747507944.671914,1747507945.1779678,1747507945.684276,1747507946.1899264,1747507946.6939323,1747507948.1964595,1747507948.700315,28.0,30.0,32.0,34.0,36.0,38.0,40.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-1.5999999999999988,-1.499999999999999,-1.3999999999999986,-1.2999999999999985,-1.1999999999999984,-1.0999999999999983,-0.9999999999999984,0.2275955975055694,0.277750164270401,0.3423580527305603,0.4086823463439941,0.4858191013336181,0.7073185443878174,0.7741224765777588,0.1063668504357338,0.1205743327736854,0.1318844407796859,0.1416256874799728,0.1582617908716201,0.194069042801857,0.2123160511255264,0.779671311378479,0.7469395399093628,0.7256919741630554,0.7074607014656067,0.6940218210220337,0.6877080202102661,0.6921947598457336,0.008841523900628,-0.0833136811852455,0.016246598213911,0.0083180768415331,-0.0216526575386524,-0.0091203497722744,-0.0021067433990538,0.0711398348212242,0.0332495421171188,0.1237912774085998,-0.0160886570811271,0.0671668648719787,0.1487405151128769,0.0187858361750841,-9.893383026123049,-9.89608669281006,-9.842844009399414,-9.923340797424316,-9.840511322021484,-9.769765853881836,-9.766042709350586,0.0002381589495994,7.489178127345241e-05,-8.425015727079915e-05,-0.0001355351820203,-0.0002040019006972,-0.0001806678370375,-9.00595959110717e-05,-0.0001415101951059,-7.956257625535724e-05,-9.001988866447388e-05,-8.477775426660588e-05,-1.6740216866840233e-05,0.0001391391591164,-1.2177085806059808e-05,-0.3189981877465876,-0.3198133571631887,-0.3203542189981795,-0.3206018669493854,-0.3214000580523427,-0.3230114330202306,-0.3232898146726506,2.609204990124775,2.6662442335509016,3.192408592590712,2.5141709766007745,3.141433328673439,2.9695093045874468,2.745934709841813,2.3397562481857346,2.4150723095810145,2.125912172693371,2.12107402373928,2.2239709030298416,1.9119448977229947,2.233312503491641,0.455480212996198,0.4924829056779833,0.5983814310435186,0.5621044748127463,0.5278964304865512,0.4293430514086558,0.5388778176077844,7.540666601355642,9.447332542172276,11.312810090585888,13.13219158963657,14.911881672267008,16.11463394616479,17.744130003629497,7.64,7.64,7.64,7.64,7.64,7.64,7.64,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.021,0.021,0.021,0.021,0.021,0.021,0.021,1.0
460.0,1747508105.5678413,1747508110.4016397,1747508118.4060588,1747508120.572382,1747508122.9881697,1747508125.216052,1747508127.3847487,-0.2185909152030944,1.3402323722839355,4.607674598693848,6.095757961273193,8.153044700622559,10.054794311523438,12.02804470062256,1.119202971458435,2.159779787063598,2.879338264465332,2.950868606567383,2.774670362472534,2.9243597984313965,2.770555257797241,-5.27410888671875,-4.991462707519531,-5.0501861572265625,-5.041305541992188,-5.0386962890625,-5.041145324707031,-5.037162780761719,-0.449128121137619,-0.5821333527565002,0.2110201269388198,0.3100657165050506,0.4196576178073883,0.5103939771652222,0.5001851320266724,-1.9666688442230225,-0.8985692858695984,0.5912294983863831,-0.4113811552524566,0.4310558140277862,-0.2659272253513336,0.3005462884902954,0.2416497319936752,-0.1390715539455413,0.0560523197054863,0.0451221726834774,0.0480242483317852,0.04432113468647,0.0433463789522647,-0.0874634310603141,-0.1297528147697448,-0.057891346514225,-0.1216090470552444,0.0103855952620506,0.0397797599434852,-0.0370937809348106,0.0018614926375448,-0.02947105653584,-0.0431386791169643,0.0692200511693954,0.0028781765140593,-0.0062284972518682,0.005681715440005,-11.00454807281494,-10.121315002441406,-9.913735389709473,-9.874045372009276,-9.845970153808594,-9.853411674499512,-9.910523414611816,0.4572874957464503,0.2741697324226193,-0.137931739518392,-0.0484502113383737,-0.0899859406867042,-0.0735630084410397,-0.0715860944204217,-0.4624376573203343,-0.0717517626199706,-0.0692581245110905,-0.0744568857965497,-0.0672252801006146,-0.0776335935771803,-0.0745730834053244,-2.466039106674884,-2.3827604290867552,-2.404396657821028,-2.4146978935798127,-2.410173969185978,-2.4134492252260977,-2.4103202248766245,3.3297967329530955,3.028742347601302,2.7236123195766244,3.255603460760117,2.8303593552968973,2.555756749526197,2.5781717960655888,2.1522018359230777,2.1853875984084152,2.0982138140936204,2.131346570875531,2.1561974874866703,1.929544480555432,1.9504857686024413,0.4839274155709858,0.4932973407564316,0.4263883196049769,0.5170661637977738,0.5517927421670259,0.4472940815085613,0.4959782350697585,1.9131950064116048,0.877815130207326,0.6215676332444734,0.236378754847034,0.2751245694664805,0.1978651550946485,0.2341206253866646,9.73,9.73,9.73,9.73,9.73,9.73,9.73,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.197,0.197,0.197,0.197,0.197,0.197,0.197,1.0
460.0,1747508129.550335,1747508131.607055,1747508133.751237,1747508135.8536704,1747508138.0201206,1747508140.1862476,1747508147.2888775,14.038324356079102,15.980401992797852,18.00520896911621,19.981613159179688,22.01849174499512,23.995296478271484,25.89857292175293,2.9072885513305664,2.8245201110839844,2.8546957969665527,2.8747260570526123,2.852416753768921,2.8831655979156494,1.9892979860305784,-5.035316467285156,-5.038017272949219,-5.040451049804688,-5.038291931152344,-5.027114868164063,-5.034431457519531,-4.896530151367188,0.5702912211418152,0.5347666144371033,0.59184330701828,0.5492540001869202,0.6215710639953613,0.6005300879478455,0.2545354962348938,-0.1718370467424392,0.2065217643976211,-0.1366623342037201,0.1973191052675247,-0.175460010766983,0.2463815063238144,-0.9059610962867736,0.0468609109520912,0.0430051945149898,0.0468530692160129,0.047446571290493,0.0369346588850021,0.0369420759379863,0.001822521793656,-0.0551762245595455,-0.0593072921037673,-0.0785147249698638,-7.84061849117279e-05,-0.0183421708643436,-0.0824241191148758,0.0430588610470294,-0.0156445372849702,-0.014481222257018,-0.0569779798388481,-0.0458624847233295,-0.0641968473792076,-0.0403399504721164,0.0549034774303436,-9.836400985717772,-9.830761909484863,-9.785764694213867,-9.818483352661133,-9.904013633728027,-9.82024383544922,-10.574244499206545,-0.0858282601360221,-0.069928040528747,-0.0810998234286168,-0.0752451912510926,-0.079867478901662,-0.0812014571921966,0.0007985999070509,-0.0759892614334569,-0.0750083747610079,-0.0777190747564422,-0.0696866284803394,-0.0814108456504932,-0.0640496871393622,0.2708418573260505,-2.409039273343027,-2.40658435458602,-2.4031953540186004,-2.399292321799043,-2.4005666025894774,-2.41812009829884,0.1263675804938927,3.204623343229298,2.947048204600117,2.5006451746169294,2.865238113839218,2.7765605103979016,2.995034695174209,3.385825585003914,1.929547331090785,1.7461275349828986,2.0301152367856745,1.7157596585038064,2.009135211091054,2.00215778607272,1.7102819519141097,0.5030291354031193,0.4353120324138115,0.4988370869246882,0.5201898988335243,0.5576052766437316,0.4649242381057728,0.4708087574648497,0.1764231500923228,0.1806172371142025,0.1229207663095517,0.1322796609018661,0.1183211958331596,0.1218930920683268,0.7633181187453472,9.73,9.73,9.73,9.73,9.73,9.73,9.73,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.197,0.197,0.197,0.197,0.197,0.197,0.197,1.0
460.0,1747508149.7949538,1747508150.2994237,1747508150.80379,1747508151.3105645,1747508151.814614,1747508152.3192766,1747508152.823984,26.03084754943848,30.0,32.0,34.0,36.0,38.0,40.0,2.800985813140869,2.738738503101214,3.0,2.738738503101214,3.0,2.738738503101214,3.0,-3.861640930175781,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0092029739171266,0.0016103230882436,0.0085992226377129,0.0198744218796491,0.0239349771291017,0.0441937707364559,0.0616642720997333,1.046963095664978,1.2157257795333862,1.3496363162994385,1.4614627361297607,1.5426069498062134,1.607515811920166,1.6550965309143066,0.7703337073326111,0.7604930996894836,0.7445393800735474,0.7229037284851074,0.7097099423408508,0.7050849795341492,0.7029475569725037,0.0258942805230617,-0.009124532341957,0.0545861534774303,0.0636578425765037,0.0299053005874156,0.1532002091407776,0.18049156665802,-0.0789146125316619,-0.0041528758592903,0.081540010869503,0.0039204228669404,-0.0320978015661239,0.0863310471177101,0.0221862141042947,-9.82392692565918,-9.882488250732422,-9.885887145996094,-9.834076881408691,-9.787497520446776,-9.76718807220459,-9.844686508178713,0.0024078201904295,-0.0010553914716232,-0.0004351802229265,-0.0002683478114395,-0.0001173993950899,-4.426060343772361e-05,-5.464159054989514e-05,0.0016133306895923,0.0011461454076807,0.0007517900042014,0.000477205566677,0.0002531106204261,9.3144526253781e-05,-1.678277258167072e-05,0.1341083137095368,0.1352974836998028,0.1360293131646738,0.1366422545199903,0.1370999131002028,0.1375113882374139,0.1377856716930396,2.93919490385764,3.320867671917548,3.0804305822801936,2.9955573133622435,2.5277236818290123,3.3139008507882064,3.020737260668383,2.0791425802992785,1.6559155526845504,2.1260665750090766,2.450059284617249,2.1325085540049487,2.450374965286294,1.680479096079782,0.4252310245108628,0.4513061833694272,0.5805074057974189,0.4898322275590618,0.460556339773996,0.5681706957702869,0.5946169364366674,2.283205946027365,4.357378807476135,6.445376705479871,8.679417234896492,10.77156258562876,13.000524412473906,15.076574564167448,9.73,9.73,9.73,9.73,9.73,9.73,9.73,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.197,0.197,0.197,0.197,0.197,0.197,0.197,1.0
466.0,1747508264.1744337,1747508274.4051533,1747508276.864858,1747508278.8670282,1747508281.370463,1747508283.806393,1747508286.3073125,-0.3506250977516174,1.9001476764678955,4.387087821960449,6.073640823364258,8.209802627563477,10.05076503753662,12.237271308898926,-0.54017174243927,0.1398962885141372,-1.326640486717224,-0.2654294967651367,-1.080626130104065,-0.1394395381212234,-1.1178202629089355,-5.050537109375,-5.03387451171875,-5.0352783203125,-5.0342559814453125,-5.033668518066406,-5.0380706787109375,-5.027793884277344,-0.7754414677619934,-0.4787919819355011,0.927588939666748,0.1650328338146209,0.6050926446914673,0.2465144991874694,0.5377788543701172,0.4178712666034698,-0.2739154994487762,-0.1220922321081161,0.6368382573127747,-0.596703290939331,0.6731877326965332,-0.700201690196991,0.073991872370243,0.0182869490236043,0.0422858074307441,0.0444612242281436,0.0300086736679077,0.0477204471826553,0.0179131738841533,-0.0143901575356721,0.0556416809558868,0.0812190473079681,0.007166848052293,-0.0541284754872322,0.0261978153139352,0.012961896136403,0.1059593260288238,0.1446797996759414,0.0365279465913772,0.0688478797674179,0.0675690248608589,0.0577225312590599,0.1936669647693634,-10.083796501159668,-9.903345108032228,-9.991209983825684,-9.843914985656738,-9.879612922668455,-9.87543773651123,-9.900829315185549,-0.2646120406575745,-0.0626465460870274,0.155847224639468,-0.0380771649114598,0.1421839666536961,-0.052363122856663,0.1591524161172014,0.0288949255581275,0.0389180521407386,-0.1453202867969165,-0.0924498152132429,-0.0833076981964551,-0.1109212973777413,-0.0702839040813789,-0.8953072136261712,-1.084947339422117,-1.080300192451498,-1.0724558049747597,-1.0787996596887406,-1.0649052140670796,-1.0695788105125932,2.990241285924405,2.7369961273388808,3.1808595991941875,3.4062997292668387,3.466987413020536,2.5948482466043687,3.4295375135717694,2.2024178459091,2.117053386207451,2.148509054106192,1.721942327175468,2.0499927523860024,1.6058283326170208,2.4560892632695603,0.4011411588488264,0.416028678309951,0.4698662294038973,0.4855660607032973,0.5116614497413038,0.4905130281735994,0.508170728409166,0.5804601494061836,0.3651375954069097,0.5077160125079972,0.0985079972232236,0.2272691895019744,0.0946624232187827,0.2663677690370262,3.43,3.43,3.43,3.43,3.43,3.43,3.43,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.097,0.097,0.097,0.097,0.097,0.097,0.097,1.0
466.0,1747508288.8052974,1747508291.3496497,1747508293.8514616,1747508296.4137216,1747508298.873504,1747508301.4374535,1747508303.897057,14.196677207946776,16.12828826904297,18.27309226989746,20.02712821960449,22.326684951782227,24.04754638671875,26.2764892578125,-0.0331494696438312,-1.2112908363342283,-0.0157035384327173,-1.285326600074768,-0.0203396398574113,-1.2856336832046509,-0.0133133241906762,-5.029937744140625,-5.034385681152344,-5.026176452636719,-5.023765563964844,-5.010322570800781,-5.02960205078125,-5.0265655517578125,0.4035160541534424,0.3382427990436554,0.3348668813705444,0.4309832453727722,0.3083221018314361,0.3628205358982086,0.3536405563354492,0.7818383574485779,-0.7623969912528992,0.7705889940261841,-0.7526548504829407,0.8105279803276062,-0.7617721557617188,0.8136518001556396,0.0383411943912506,0.0076811104081571,0.0519046746194362,-0.0001504786487203,0.054993487894535,0.0055034374818205,0.0484516769647598,-0.0798810720443725,-0.0564440563321113,-0.0347299128770828,-0.0151034453883767,-0.0541657917201519,-0.0382569730281829,0.0151942111551761,0.1139027997851371,0.1052742600440979,0.1176279634237289,0.1047334894537925,-0.0272445380687713,0.0658107623457908,0.1602121591567993,-9.898999214172363,-9.886229515075684,-10.038891792297363,-9.976618766784668,-10.01635456085205,-9.892071723937988,-9.991639137268066,-0.0551259655094808,0.1605881138304422,-0.0558096925794935,0.1646127643737918,-0.056924657317593,0.1662466117294756,-0.0622354566461116,-0.1578306363080907,-0.0209900144107105,-0.170179448247722,-0.0105891139446914,-0.1754396303311393,-0.0131269835888736,-0.17324038794529,-1.0525387487916305,-1.064335928085573,-1.059418351128515,-1.0777260596186091,-1.0781063037578336,-1.0967803546519177,-1.093847787530284,2.923558752113199,2.5069168691712544,3.1413636238727447,2.8540031381653894,3.4721131796989284,3.31872057390918,3.1945284900412583,1.9033411359344496,2.326637020066112,1.7611441287583636,1.7778290230842488,1.651728401982148,1.5303486630347345,1.5165131226307895,0.4980719072732506,0.4313221140247265,0.5195662628659217,0.528187570058257,0.5887514154987121,0.4341572825626711,0.4496253801564505,0.2659759328051646,0.2495677714793509,0.3359964784162912,0.2875969593714497,0.3777320539602157,0.291073085807533,0.3401677640001692,3.43,3.43,3.43,3.43,3.43,3.43,3.43,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.097,0.097,0.097,0.097,0.097,0.097,0.097,1.0
466.0,1747508306.4586935,1747508308.982767,1747508311.5028548,1747508313.983249,1747508316.4862456,1747508316.9903395,1747508317.4942565,28.08735656738281,30.262535095214844,32.0711555480957,34.22893524169922,36.0,38.0,40.0,-1.2475404739379885,0.0253166239708662,-1.2669987678527832,-0.0163096114993095,-1.0,-0.2096855967725525,-1.0,-5.02197265625,-5.023536682128906,-5.012275695800781,-5.026535034179688,-5.0,-5.0,-5.0,0.3998353779315948,0.2968170642852783,0.3909143805503845,0.3468950092792511,-0.1300298571586609,-0.0889587625861167,-0.0143817467615008,-0.796710193157196,0.7881426215171814,-0.7719983458518982,0.8191181421279907,-0.0347074009478092,-0.0870987176895141,-0.1308030784130096,-0.0032633189111948,0.0472937412559986,-0.0116272317245602,0.0485054701566696,0.8223830461502075,0.801776647567749,0.7671554088592529,0.0419728942215442,0.0077909370884299,-0.0598496533930301,-0.0012640145141631,0.0320738479495048,-0.011727618984878,-0.0417756624519825,0.1614339798688888,0.1212788075208664,0.0606564469635486,0.068425178527832,0.0196009054780006,0.0991726666688919,0.0720328539609909,-9.954344749450684,-9.883426666259766,-9.957021713256836,-9.947226524353027,-9.771026611328123,-9.846306800842283,-9.852726936340332,0.1674123960890544,-0.0714926969238979,0.1671198906396413,-0.0710775956098506,0.0015525702145497,-0.0010411541260315,-0.0005537174281419,-0.0272808986743305,-0.1641488227331743,-0.0231804322993978,-0.1651391665306032,-0.000640815772572,-0.0007327991858582,-0.0003242131913777,-1.1079855059300237,-1.104482216187883,-1.1175969509103791,-1.1110401571286863,-1.1349988914310898,-1.1350272425806602,-1.1349686314941618,3.4096322319704595,2.628295146192176,2.5966681076405047,3.394321337337369,2.6450853854632905,2.96912715289096,3.1980352830540384,2.1210761794087905,2.382736507217054,2.0482767874871843,1.9255863434177785,2.160168687127239,1.7276797550321417,2.333959084644753,0.4331789393723195,0.4549261283107865,0.5753785048917803,0.5042088745141559,0.5849505276739811,0.4870214087503479,0.4101138726039851,0.2634202986199666,0.3531355198495936,0.2765902145179718,0.3008483415463585,2.8909698393443715,4.474522840203916,6.65692062430578,3.43,3.43,3.43,3.43,3.43,3.43,3.43,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.097,0.097,0.097,0.097,0.097,0.097,0.097,1.0
